account,out_degree,in_degree,degree_ratio,A_fprofit,A_fpprofit,A_fsize,B_fprofit,B_fpprofit,B_fsize,avg_forward_path_length,max_forward_path_length,forward_path_count,A_bprofit,A_bpprofit,A_bsize,B_bprofit,B_bpprofit,B_bsize,avg_backward_path_length,max_backward_path_length,backward_path_count
a14226,2,4,0.4,-13904190000.0,-13904190000.0,1,26014667289741.984,26014667289741.984,2,2.5,3,2,0.0,0.0,0,13792757289741.98,13792757289741.98,3,2.0,2,3
a04020,20,13,1.4285714285714286,0.0,0.0,0,84984982375000.0,84984982375000.0,1,2.0,2,1,0.0,0.0,0,30666520000000.0,30666520000000.0,1,2.0,2,1
a13324,11,9,1.1,0.0,0.0,0,-52800000000.0,-52800000000.0,2,2.0,2,2,181358701875000.0,181358701875000.0,9,115811616000.0,115811616000.0,9,3.0,3,9
a21245,11,5,1.8333333333333333,0.0,0.0,0,-80000000000.0,-80000000000.0,2,2.0,2,2,0.0,0.0,0,125930000000.0,125930000000.0,3,2.0,2,3
a15834,24,151,0.1578947368421052,0.0,0.0,0,16015725000000.0,16015725000000.0,3,2.0,2,3,0.0,0.0,0,2001331605108.8567,2001331605108.8567,2,2.0,2,2
a08937,1,8,0.1111111111111111,4.1247517907e+16,4.1247517907e+16,3,24924670200000.0,24924670200000.0,3,3.0,3,3,0.0,0.0,0,3821200000000.0,3821200000000.0,3,2.0,2,3
a03663,5,1,2.5,0.0,0.0,0,-15324279800.0,-15324279800.0,3,2.0,2,3,0.0,0.0,0,48315800000.0,48315800000.0,1,2.0,2,1
a10581,42,40,1.024390243902439,0.0,0.0,0,52532264000000.0,52532264000000.0,3,2.0,2,3,0.0,0.0,0,54505855000000.0,54505855000000.0,2,2.0,2,2
a23951,673,799,0.84125,0.0,0.0,0,97376139000000.0,97376139000000.0,3,2.0,2,3,266815542670509.3,266815542670509.3,9,32361811800000.0,32361811800000.0,9,3.0,3,9
a09809,20,1,10.0,-18900000000.0,-18900000000.0,6,383460000000.0,383460000000.0,7,2.857142857142857,3,7,0.0,0.0,0,210340000000.0,210340000000.0,1,2.0,2,1
a21208,5,2,1.6666666666666667,0.0,0.0,0,761577890000.0,761577890000.0,3,2.0,2,3,128977850000.0,128977850000.0,1,719580000000.0,719580000000.0,2,2.5,3,2
a10521,13,10,1.181818181818182,0.0,0.0,0,4969264000000.0,4969264000000.0,3,2.0,2,3,0.0,0.0,0,1765260000000.0,1765260000000.0,2,2.0,2,2
a22532,7,7,0.875,9235132747500000.0,9235132747500000.0,9,255827119500000.0,255827119500000.0,9,3.0,3,9,6431711075800000.0,6431711075800000.0,9,256023319500000.0,256023319500000.0,9,3.0,3,9
a01207,32,417,0.0765550239234449,0.0,0.0,0,44813904981558.805,44813904981558.805,3,2.0,2,3,0.0,0.0,0,6650708178319.394,6650708178319.394,3,2.0,2,3
a19922,29,74,0.3866666666666666,1.23742553721e+17,1.23742553721e+17,9,211361491200000.0,211361491200000.0,9,3.0,3,9,0.0,0.0,0,65288930500000.0,65288930500000.0,3,2.0,2,3
a00956,17,4,3.4,0.0,0.0,0,-48000000000.0,-48000000000.0,2,2.0,2,2,0.0,0.0,0,167400000000.0,167400000000.0,3,2.0,2,3
a17252,7,3,1.75,0.0,0.0,0,-225750000000.0,-225750000000.0,3,2.0,2,3,0.0,0.0,0,-4000000000.0,-4000000000.0,3,2.0,2,3
a09656,6,1,3.0,0.0,0.0,0,12386331900000.0,12386331900000.0,3,2.0,2,3,0.0,0.0,0,13108545788125.412,13108545788125.412,1,2.0,2,1
a29733,1,3,0.25,24998110000000.0,24998110000000.0,1,36993070000000.0,36993070000000.0,1,3.0,3,1,0.0,0.0,0,3041600000000.0,3041600000000.0,1,2.0,2,1
a00448,17,17,0.9444444444444444,2284760799600000.0,2284760799600000.0,9,229621448875689.47,229621448875689.47,9,3.0,3,9,0.0,0.0,0,76559382958563.16,76559382958563.16,3,2.0,2,3
a28364,12,1,6.0,0.0,0.0,0,-36000000000.0,-36000000000.0,3,2.0,2,3,4041983636400000.0,4041983636400000.0,3,286800000000.0,286800000000.0,3,3.0,3,3
a30598,6,9,0.6,0.0,0.0,0,-15908400000.0,-15908400000.0,1,2.0,2,1,0.0,0.0,0,5980620400000.2,5980620400000.2,3,2.0,2,3
a20740,762,80,9.407407407407408,0.0,0.0,0,109989521000000.0,109989521000000.0,3,2.0,2,3,0.0,0.0,0,52485458000000.0,52485458000000.0,2,2.0,2,2
a13928,10,10,0.9090909090909092,0.0,0.0,0,-9810150000.0,-9810150000.0,3,2.0,2,3,289110000000.0,289110000000.0,3,-4794000000.0,-4794000000.0,3,3.0,3,3
a15651,58,58,0.9830508474576272,0.0,0.0,0,5852448490000.0,5852448490000.0,3,2.0,2,3,0.0,0.0,0,5832600700000.0,5832600700000.0,3,2.0,2,3
a09611,685,22,29.782608695652176,0.0,0.0,0,45862269400000.0,45862269400000.0,3,2.0,2,3,0.0,0.0,0,99975430000000.0,99975430000000.0,1,2.0,2,1
a29001,8,8,0.8888888888888888,5.099976105e+16,5.099976105e+16,9,67061512500000.0,67061512500000.0,9,3.0,3,9,0.0,0.0,0,22420155500000.0,22420155500000.0,3,2.0,2,3
a28273,2,4,0.4,8809968920000000.0,8809968920000000.0,6,36729039130263.94,36729039130263.94,6,3.0,3,6,0.0,0.0,0,10122818421.31115,10122818421.31115,3,2.0,2,3
a08805,95,10,8.636363636363637,0.0,0.0,0,7842670000000.0,7842670000000.0,3,2.0,2,3,0.0,0.0,0,298745400000.0,298745400000.0,2,2.0,2,2
a13469,2,1,1.0,0.0,0.0,0,796597750000.0,796597750000.0,2,2.0,2,2,0.0,0.0,0,949366460000.0,949366460000.0,1,2.0,2,1
a21199,1,1,0.5,-702454190000.0,-702454190000.0,3,170195400000.0,170195400000.0,3,3.0,3,3,0.0,0.0,0,57781800000.0,57781800000.0,1,2.0,2,1
a07592,39,4,7.8,0.0,0.0,0,4379140991693.6104,4379140991693.6104,3,2.0,2,3,0.0,0.0,0,10960036999762.34,10960036999762.34,3,2.0,2,3
a08446,93,95,0.96875,0.0,0.0,0,930532099450000.0,930532099450000.0,3,2.0,2,3,0.0,0.0,0,781945100000000.0,781945100000000.0,3,2.0,2,3
a30396,5,2,1.6666666666666667,0.0,0.0,0,27614726038898.4,27614726038898.4,3,2.0,2,3,52244189600000.0,52244189600000.0,2,19730000000000.0,19730000000000.0,2,3.0,3,2
a24953,21,3,5.25,0.0,0.0,0,912133081198442.4,912133081198442.4,3,2.0,2,3,0.0,0.0,0,559841010000000.0,559841010000000.0,3,2.0,2,3
a27841,8,79,0.1,0.0,0.0,0,7463459999080.83,7463459999080.83,3,2.0,2,3,0.0,0.0,0,2981015900000.0,2981015900000.0,3,2.0,2,3
a20704,1,1,0.5,0.0,0.0,0,9982360000000.0,9982360000000.0,1,2.0,2,1,0.0,0.0,0,9991180000000.0,9991180000000.0,1,2.0,2,1
a03305,0,17,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,9974739200000.0,9974739200000.0,1,2.0,2,1
a08452,166,44,3.688888888888889,0.0,0.0,0,-28372836250.0,-28372836250.0,3,2.0,2,3,0.0,0.0,0,15805526000.0,15805526000.0,3,2.0,2,3
a14065,3,4,0.6,0.0,0.0,0,-48000000000.0,-48000000000.0,1,2.0,2,1,0.0,0.0,0,131306888125000.0,131306888125000.0,3,2.0,2,3
a23944,0,32,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,2325096694426.011,2325096694426.011,3,2.0,2,3
a26292,80,23,3.3333333333333335,0.0,0.0,0,21504177848787.117,21504177848787.117,3,2.0,2,3,0.0,0.0,0,5998089500000.0,5998089500000.0,1,2.0,2,1
a10287,66,21,3.0,0.0,0.0,0,25707488200000.0,25707488200000.0,1,2.0,2,1,0.0,0.0,0,3409986770000000.0,3409986770000000.0,3,2.0,2,3
a13131,11,13,0.7857142857142857,0.0,0.0,0,-89250000000.0,-89250000000.0,3,2.0,2,3,0.0,0.0,0,-89249700000.0,-89249700000.0,3,2.0,2,3
a07639,424,21,19.272727272727273,0.0,0.0,0,1160487488958340.2,1160487488958340.2,3,2.0,2,3,3841149787575614.5,3841149787575614.5,7,1076605132799693.6,1076605132799693.6,7,3.0,3,7
a12597,554,89,6.155555555555556,-357500000000.0,-357500000000.0,2,2.1193770500000003e+17,2.1193770500000003e+17,3,2.6666666666666665,3,3,1.262178472e+16,1.262178472e+16,7,3.251270152266e+17,3.251270152266e+17,7,3.0,3,7
a19405,8,1,4.0,0.0,0.0,0,-25263759812.5,-25263759812.5,3,2.0,2,3,0.0,0.0,0,197620175000.0,197620175000.0,1,2.0,2,1
a10848,1,14,0.0666666666666666,115800618600000.0,115800618600000.0,1,0.0,0.0,0,2.0,2,1,0.0,0.0,0,76596430000000.0,76596430000000.0,3,2.0,2,3
a10597,23,3,5.75,0.0,0.0,0,4910000000000.0,4910000000000.0,1,2.0,2,1,48559110000000.0,48559110000000.0,6,1358420000000.0,1358420000000.0,6,3.0,3,6
a08550,11,8,1.2222222222222223,0.0,0.0,0,14977552840000.0,14977552840000.0,3,2.0,2,3,0.0,0.0,0,1191600000000.0,1191600000000.0,1,2.0,2,1
a09728,189,24,7.56,0.0,0.0,0,99370000000.0,99370000000.0,1,2.0,2,1,0.0,0.0,0,559098710000.0,559098710000.0,3,2.0,2,3
a13568,5,3,1.25,0.0,0.0,0,-68900000000.0,-68900000000.0,3,2.0,2,3,0.0,0.0,0,96000000000.0,96000000000.0,3,2.0,2,3
a19175,57,12,4.384615384615385,0.0,0.0,0,-11866468735.953476,-11866468735.953476,2,2.0,2,2,0.0,0.0,0,131520000000.0,131520000000.0,1,2.0,2,1
a04888,5,15,0.3125,1.23742553721e+17,1.23742553721e+17,9,267487651200000.0,267487651200000.0,9,3.0,3,9,0.0,0.0,0,61626380000000.0,61626380000000.0,3,2.0,2,3
a24488,91,125,0.7222222222222222,0.0,0.0,0,10134027500000.0,10134027500000.0,3,2.0,2,3,0.0,0.0,0,7076235700000.0,7076235700000.0,3,2.0,2,3
a09850,20,7,2.5,0.0,0.0,0,12498058000000.0,12498058000000.0,3,2.0,2,3,0.0,0.0,0,4465929515303.913,4465929515303.913,2,2.0,2,2
a26597,30,7,3.75,0.0,0.0,0,18687021040000.0,18687021040000.0,3,2.0,2,3,0.0,0.0,0,19538000000000.0,19538000000000.0,3,2.0,2,3
a26722,40,3,10.0,0.0,0.0,0,31912018119280.805,31912018119280.805,3,2.0,2,3,-9748200000.0,-9748200000.0,2,3086019591651.246,3086019591651.246,4,2.5,3,4
a26512,13,10,1.181818181818182,340598371800000.0,340598371800000.0,5,3071793258115493.0,3071793258115493.0,5,3.0,3,5,0.0,0.0,0,10055312100000.0,10055312100000.0,1,2.0,2,1
a25483,23,43,0.5227272727272727,8247104160000000.0,8247104160000000.0,9,73372680000000.0,73372680000000.0,9,3.0,3,9,0.0,0.0,0,24571000000000.0,24571000000000.0,3,2.0,2,3
a04277,1,0,1.0,0.0,0.0,0,-3920000000.0,-3920000000.0,1,2.0,2,1,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a14673,0,160,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,1214866032350000.0,1214866032350000.0,3,2.0,2,3
a07092,3,27,0.1071428571428571,0.0,0.0,0,967047190000000.0,967047190000000.0,3,2.0,2,3,0.0,0.0,0,103188530000000.0,103188530000000.0,1,2.0,2,1
a20649,4,7,0.5,0.0,0.0,0,-135000000000.0,-135000000000.0,2,2.0,2,2,1578486300000.0,1578486300000.0,3,121500000000.0,121500000000.0,3,3.0,3,3
a00389,3,2,1.0,0.0,0.0,0,1009984400000000.0,1009984400000000.0,3,2.0,2,3,0.0,0.0,0,1009996640000000.0,1009996640000000.0,2,2.0,2,2
a17794,16,0,16.0,0.0,0.0,0,-21280000000.0,-21280000000.0,3,2.0,2,3,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a06787,200,90,2.197802197802198,1667709412600000.0,1667709412600000.0,9,1.1524212365953886e+16,1.1524212365953886e+16,9,3.0,3,9,0.0,0.0,0,1103259300000000.0,1103259300000000.0,1,2.0,2,1
a18164,1,1,0.5,0.0,0.0,0,5559999387.22,5559999387.22,1,2.0,2,1,0.0,0.0,0,36220000000.0,36220000000.0,1,2.0,2,1
a30739,8,5,1.3333333333333333,0.0,0.0,0,-169680000000.0,-169680000000.0,2,2.0,2,2,0.0,0.0,0,11752000000000.0,11752000000000.0,1,2.0,2,1
a27012,2,2,0.6666666666666666,0.0,0.0,0,-40800000000.0,-40800000000.0,2,2.0,2,2,0.0,0.0,0,0.0,0.0,2,2.0,2,2
a01891,19,55,0.3392857142857143,1.23742553721e+17,1.23742553721e+17,9,47602942489848.91,47602942489848.91,9,3.0,3,9,0.0,0.0,0,3003864369638.3535,3003864369638.3535,3,2.0,2,3
a29524,17,13,1.2142857142857142,1.46410776e+17,1.46410776e+17,9,3111804811799999.5,3111804811799999.5,9,3.0,3,9,4.7576247575748e+16,4.7576247575748e+16,9,3112985191800000.0,3112985191800000.0,9,3.0,3,9
a28078,82,10,7.454545454545454,0.0,0.0,0,9335278268799.996,9335278268799.996,1,2.0,2,1,0.0,0.0,0,1590339999693.61,1590339999693.61,1,2.0,2,1
a12907,3,2,1.0,0.0,0.0,0,1009961000000000.0,1009961000000000.0,3,2.0,2,3,0.0,0.0,0,1009991600000000.0,1009991600000000.0,2,2.0,2,2
a11680,4,4,0.8,0.0,0.0,0,8229679121869.101,8229679121869.101,2,2.0,2,2,692552210693.4604,692552210693.4604,3,8487929828767.341,8487929828767.341,3,3.0,3,3
a00813,2,2,0.6666666666666666,0.0,0.0,0,-7767700282.66,-7767700282.66,2,2.0,2,2,0.0,0.0,0,17204000000.0,17204000000.0,2,2.0,2,2
a25552,207,3,51.75,0.0,0.0,0,1732767279.8136826,1732767279.8136826,3,2.0,2,3,0.0,0.0,0,1193902124912.64,1193902124912.64,3,2.0,2,3
a06586,4,2,1.3333333333333333,0.0,0.0,0,-158000000000.0,-158000000000.0,2,2.0,2,2,0.0,0.0,0,1983410000000.0,1983410000000.0,2,2.0,2,2
a02091,3,0,3.0,0.0,0.0,0,-883400000.0,-883400000.0,3,2.0,2,3,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a29040,9,40,0.2195121951219512,9175863262180554.0,9175863262180554.0,9,26968632291055.23,26968632291055.23,9,3.0,3,9,0.0,0.0,0,3406160466420.7295,3406160466420.7295,3,2.0,2,3
a09941,2,1,1.0,0.0,0.0,0,-110000000000.0,-110000000000.0,1,2.0,2,1,0.0,0.0,0,98450000000.0,98450000000.0,1,2.0,2,1
a29794,8,32,0.2424242424242424,1.9499244e+16,1.9499244e+16,9,13159004400000.0,13159004400000.0,9,3.0,3,9,0.0,0.0,0,4572758477599.1875,4572758477599.1875,3,2.0,2,3
a04809,4,1,2.0,0.0,0.0,0,-13273400000.0,-13273400000.0,3,2.0,2,3,0.0,0.0,0,-174957750000.0,-174957750000.0,1,2.0,2,1
a16777,13,6,1.8571428571428572,0.0,0.0,0,14978370000000.0,14978370000000.0,3,2.0,2,3,0.0,0.0,0,810760000000.0,810760000000.0,2,2.0,2,2
a21495,20,17,1.1111111111111112,0.0,0.0,0,7647397299000.0,7647397299000.0,3,2.0,2,3,0.0,0.0,0,7996617600000.0,7996617600000.0,3,2.0,2,3
a00563,0,56,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,4320874999998.5,4320874999998.5,1,2.0,2,1
a13918,1,1,0.5,0.0,0.0,0,-23118300000.0,-23118300000.0,1,2.0,2,1,0.0,0.0,0,43300000000.0,43300000000.0,1,2.0,2,1
a00755,10,1,5.0,0.0,0.0,0,-123046260149.6104,-123046260149.6104,3,2.0,2,3,0.0,0.0,0,5998740000000.0,5998740000000.0,1,2.0,2,1
a01174,1,1,0.5,0.0,0.0,0,1513487199387.2195,1513487199387.2195,1,2.0,2,1,0.0,0.0,0,1516007200000.0,1516007200000.0,1,2.0,2,1
a13771,5,3,1.25,0.0,0.0,0,-6000000000.0,-6000000000.0,3,2.0,2,3,0.0,0.0,0,968000000.0,968000000.0,3,2.0,2,3
a31444,5,7,0.625,5998560000000000.0,5998560000000000.0,3,55292320000489.4,55292320000489.4,3,3.0,3,3,0.0,0.0,0,32224656981090.984,32224656981090.984,3,2.0,2,3
a13699,6,118,0.0504201680672268,0.0,0.0,0,32486770000000.0,32486770000000.0,3,2.0,2,3,0.0,0.0,0,4161397600000.0,4161397600000.0,2,2.0,2,2
a02993,25,16,1.4705882352941178,1.19246268e+16,1.19246268e+16,9,45277007097472.44,45277007097472.44,9,3.0,3,9,0.0,0.0,0,15062113200000.0,15062113200000.0,3,2.0,2,3
a07245,14,0,14.0,0.0,0.0,0,-7500000000.0,-7500000000.0,3,2.0,2,3,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a27475,76,283,0.2676056338028169,0.0,0.0,0,80480050000000.0,80480050000000.0,3,2.0,2,3,0.0,0.0,0,25784620000000.0,25784620000000.0,1,2.0,2,1
a06126,39,23,1.625,4.07698401e+16,4.07698401e+16,3,279949570000000.0,279949570000000.0,3,3.0,3,3,0.0,0.0,0,221122085100000.0,221122085100000.0,3,2.0,2,3
a15359,4,2,1.3333333333333333,0.0,0.0,0,8009947200000002.0,8009947200000002.0,3,2.0,2,3,0.0,0.0,0,8009991600000000.0,8009991600000000.0,2,2.0,2,2
a20327,55,10,5.0,0.0,0.0,0,433908323433603.9,433908323433603.9,3,2.0,2,3,0.0,0.0,0,20751495400000.0,20751495400000.0,2,2.0,2,2
a29044,6,14,0.4,7230752100000000.0,7230752100000000.0,9,4696403610000000.0,4696403610000000.0,9,3.0,3,9,0.0,0.0,0,589989800000000.0,589989800000000.0,2,2.0,2,2
a17916,36,26,1.3333333333333333,-162000000000.0,-162000000000.0,9,435377400000.0,435377400000.0,9,3.0,3,9,0.0,0.0,0,54000000000.0,54000000000.0,3,2.0,2,3
a29151,2,2,0.6666666666666666,0.0,0.0,0,119940970000000.0,119940970000000.0,2,2.0,2,2,0.0,0.0,0,119974800000000.0,119974800000000.0,2,2.0,2,2
a24587,1,1,0.5,0.0,0.0,0,-1140810000.0,-1140810000.0,1,2.0,2,1,0.0,0.0,0,681080000.0,681080000.0,1,2.0,2,1
a26026,3,5,0.5,1949755866808826.5,1949755866808826.5,9,1546053371100000.0,1546053371100000.0,9,3.0,3,9,0.0,0.0,0,303370386800000.0,303370386800000.0,3,2.0,2,3
a25528,2,3,0.5,0.0,0.0,0,49965560000000.0,49965560000000.0,2,2.0,2,2,0.0,0.0,0,49967660000000.0,49967660000000.0,3,2.0,2,3
a29294,2342,145,16.041095890410958,0.0,0.0,0,2999996850000000.0,2999996850000000.0,2,2.0,2,2,413864360550000.25,413864360550000.25,5,8823206605480000.0,8823206605480000.0,5,3.0,3,5
a28264,6,1,3.0,0.0,0.0,0,29875501880000.0,29875501880000.0,3,2.0,2,3,0.0,0.0,0,49774400000000.0,49774400000000.0,1,2.0,2,1
a27931,6,15,0.375,0.0,0.0,0,724890000000.0,724890000000.0,1,2.0,2,1,0.0,0.0,0,99608626175.72076,99608626175.72076,1,2.0,2,1
a29983,1,1,0.5,0.0,0.0,0,-144000000000.0,-144000000000.0,1,2.0,2,1,0.0,0.0,0,34560000000.0,34560000000.0,1,2.0,2,1
a21075,11,9,1.1,0.0,0.0,0,19683972490000.0,19683972490000.0,3,2.0,2,3,0.0,0.0,0,2933159500000.0,2933159500000.0,2,2.0,2,2
a04926,15,10,1.3636363636363635,1.349969175e+17,1.349969175e+17,9,259626600000000.0,259626600000000.0,9,3.0,3,9,0.0,0.0,0,22989894800000.0,22989894800000.0,3,2.0,2,3
a14723,21,27,0.75,0.0,0.0,0,2299568600000.0,2299568600000.0,2,2.0,2,2,87626258100000.0,87626258100000.0,9,10208123100000.0,10208123100000.0,9,3.0,3,9
a11301,4,3,1.0,0.0,0.0,0,-109748860000.0,-109748860000.0,2,2.0,2,2,0.0,0.0,0,30169692060000.0,30169692060000.0,3,2.0,2,3
a15726,409,0,409.0,0.0,0.0,0,149229858300000.0,149229858300000.0,3,2.0,2,3,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a13689,41,2,13.666666666666666,0.0,0.0,0,240808163269.04956,240808163269.04956,3,2.0,2,3,0.0,0.0,0,1098425000000.0,1098425000000.0,2,2.0,2,2
a22791,41,62,0.6507936507936508,0.0,0.0,0,12815840162100.924,12815840162100.924,3,2.0,2,3,0.0,0.0,0,3639443693058.343,3639443693058.343,3,2.0,2,3
a03379,9,10,0.8181818181818182,0.0,0.0,0,4153916000000.0,4153916000000.0,3,2.0,2,3,6690058115664628.0,6690058115664628.0,9,12296465998112.7,12296465998112.7,9,3.0,3,9
a21131,0,168,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,-2616000002916.0,-2616000002916.0,3,2.0,2,3
a31231,29,11,2.4166666666666665,0.0,0.0,0,109986140000000.0,109986140000000.0,3,2.0,2,3,0.0,0.0,0,49982000000000.0,49982000000000.0,1,2.0,2,1
a19621,9,8,1.0,0.0,0.0,0,-113038000000.0,-113038000000.0,3,2.0,2,3,0.0,0.0,0,87817000000.0,87817000000.0,3,2.0,2,3
a29725,1,1,0.5,0.0,0.0,0,10751200000000.0,10751200000000.0,1,2.0,2,1,0.0,0.0,0,10791600000000.0,10791600000000.0,1,2.0,2,1
a05482,23,9,2.3,0.0,0.0,0,2328715000000.0,2328715000000.0,3,2.0,2,3,0.0,0.0,0,133005000000.0,133005000000.0,3,2.0,2,3
a15947,4,3,1.0,0.0,0.0,0,-33150000000.0,-33150000000.0,3,2.0,2,3,-126000000000.0,-126000000000.0,3,0.0,0.0,3,3.0,3,3
a03805,149,78,1.8860759493670889,0.0,0.0,0,81476900000000.0,81476900000000.0,3,2.0,2,3,0.0,0.0,0,32157150000000.0,32157150000000.0,1,2.0,2,1
a08092,13,3,3.25,0.0,0.0,0,20087250327168.0,20087250327168.0,3,2.0,2,3,0.0,0.0,0,9508780000000.0,9508780000000.0,2,2.0,2,2
a03093,14,10,1.2727272727272727,0.0,0.0,0,29840450000000.0,29840450000000.0,3,2.0,2,3,0.0,0.0,0,3006315000000.0,3006315000000.0,2,2.0,2,2
a27437,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,-1140000000.0,-1140000000.0,1,2.0,2,1
a14704,12,9,1.2,2.88385216287e+16,2.88385216287e+16,9,214775216700000.0,214775216700000.0,9,3.0,3,9,0.0,0.0,0,15279771000000.0,15279771000000.0,3,2.0,2,3
a01880,10,60,0.1639344262295081,6412314591428136.0,6412314591428136.0,9,68615029060947.77,68615029060947.77,9,3.0,3,9,0.0,0.0,0,7966739191125.046,7966739191125.046,3,2.0,2,3
a18994,2,1,1.0,0.0,0.0,0,2551449600000.0,2551449600000.0,2,2.0,2,2,0.0,0.0,0,2551715400000.0,2551715400000.0,1,2.0,2,1
a20216,5,2255,0.0022163120567375,0.0,0.0,0,20003459999151.39,20003459999151.39,3,2.0,2,3,0.0,0.0,0,3204171983258.8,3204171983258.8,2,2.0,2,2
a27100,1,1,0.5,0.0,0.0,0,-1825520000.0,-1825520000.0,1,2.0,2,1,0.0,0.0,0,1971040000.0,1971040000.0,1,2.0,2,1
a15092,5,3,1.25,0.0,0.0,0,1154398112000.0,1154398112000.0,3,2.0,2,3,0.0,0.0,0,1339080000000.0,1339080000000.0,3,2.0,2,3
a29636,340,151,2.236842105263158,0.0,0.0,0,572997270000000.0,572997270000000.0,3,2.0,2,3,0.0,0.0,0,440585078200000.0,440585078200000.0,2,2.0,2,2
a20676,0,6,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,-16045701000.0,-16045701000.0,3,2.0,2,3
a27582,2,6,0.2857142857142857,0.0,0.0,0,43124901280000.0,43124901280000.0,2,2.0,2,2,0.0,0.0,0,7049488000000.0,7049488000000.0,3,2.0,2,3
a23611,8,1,4.0,0.0,0.0,0,-65000000000.0,-65000000000.0,3,2.0,2,3,0.0,0.0,0,295800000000.0,295800000000.0,1,2.0,2,1
a19873,145,38,3.717948717948718,-299036007000.0,-299036007000.0,2,95430104582096.78,95430104582096.78,3,2.6666666666666665,3,3,0.0,0.0,0,209630069360000.0,209630069360000.0,3,2.0,2,3
a19346,2,1,1.0,0.0,0.0,0,105790002253067.92,105790002253067.92,2,2.0,2,2,0.0,0.0,0,13887883679408.912,13887883679408.912,1,2.0,2,1
a04678,29,29,0.9666666666666668,0.0,0.0,0,-34788750000.0,-34788750000.0,3,2.0,2,3,0.0,0.0,0,19038750000.0,19038750000.0,3,2.0,2,3
a22105,1,1,0.5,0.0,0.0,0,-44640000000.0,-44640000000.0,1,2.0,2,1,0.0,0.0,0,0.0,0.0,1,2.0,2,1
a05303,13,5,2.1666666666666665,0.0,0.0,0,216362835600000.0,216362835600000.0,3,2.0,2,3,2206205751194996.8,2206205751194996.8,9,629986946700000.1,629986946700000.1,9,3.0,3,9
a20263,3,3,0.75,0.0,0.0,0,6905049049139.841,6905049049139.841,3,2.0,2,3,0.0,0.0,0,6952902800000.0,6952902800000.0,3,2.0,2,3
a30643,21,23,0.875,0.0,0.0,0,5581068729622007.0,5581068729622007.0,3,2.0,2,3,1.0225007168996e+18,1.0225007168996e+18,9,1.5235747339630636e+16,1.5235747339630636e+16,9,3.0,3,9
a15118,0,25,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,-2520000000.0,-2520000000.0,3,110704927420000.0,110704927420000.0,3,3.0,3,3
a08868,38,5,6.333333333333333,0.0,0.0,0,-12000000000.0,-12000000000.0,3,2.0,2,3,0.0,0.0,0,23300000000.0,23300000000.0,3,2.0,2,3
a10773,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,98613999951.07,98613999951.07,1,2.0,2,1
a07459,10,7,1.25,0.0,0.0,0,2430527868183.88,2430527868183.88,3,2.0,2,3,0.0,0.0,0,52478501900000.0,52478501900000.0,3,2.0,2,3
a09985,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,-9240000000.0,-9240000000.0,1,2.0,2,1
a23135,3,2,1.0,0.0,0.0,0,5786126250000.0,5786126250000.0,3,2.0,2,3,0.0,0.0,0,5837000000000.0,5837000000000.0,2,2.0,2,2
a10614,86,23,3.5833333333333335,0.0,0.0,0,649697100000000.0,649697100000000.0,3,2.0,2,3,0.0,0.0,0,990911760943469.6,990911760943469.6,3,2.0,2,3
a19348,1,1,0.5,0.0,0.0,0,-9900000000.0,-9900000000.0,1,2.0,2,1,0.0,0.0,0,6715000000.0,6715000000.0,1,2.0,2,1
a02597,78,29,2.6,0.0,0.0,0,8711902343165.975,8711902343165.975,3,2.0,2,3,8384460000000.0,8384460000000.0,2,199849219999693.6,199849219999693.6,4,2.5,3,4
a11293,13,5,2.1666666666666665,0.0,0.0,0,38391133224184.875,38391133224184.875,2,2.0,2,2,0.0,0.0,0,1009338509311.9424,1009338509311.9424,1,2.0,2,1
a23614,124,5,20.666666666666668,-3000000000.0,-3000000000.0,1,1841132497046.7195,1841132497046.7195,3,2.3333333333333335,3,3,-36960000655.62,-36960000655.62,2,4565475999387.22,4565475999387.22,4,2.5,3,4
a19383,2,16,0.1176470588235294,0.0,0.0,0,121548685709018.16,121548685709018.16,2,2.0,2,2,0.0,0.0,0,60497900000000.0,60497900000000.0,1,2.0,2,1
a10166,4,4,0.8,0.0,0.0,0,14274170000000.0,14274170000000.0,3,2.0,2,3,0.0,0.0,0,9174800000516.096,9174800000516.096,1,2.0,2,1
