account,A_fprofit,A_fpprofit,A_fsize,B_fprofit,B_fpprofit,B_fsize,A_bprofit,A_bpprofit,A_bsize,B_bprofit,B_bpprofit,B_bsize
a04994,0.0,0.0,0,8838720000.0,8838720000.0,2,0.0,0.0,0,0.0,0.0,1
a01293,0.0,0.0,0,1347500000000.0,1347500000000.0,5,692089894642934.6,692089894642934.6,11,199836150000000.0,199836150000000.0,12
a11524,3389728672361.9814,3389728672361.9814,1,25944006380152.453,25944006380152.453,5,0.0,0.0,0,26809965400000.0,26809965400000.0,4
a09345,877698311650.5841,877698311650.5841,1,11882501228204.145,11882501228204.145,5,1169695509161430.2,1169695509161430.2,11,84643867511650.6,84643867511650.6,13
a11244,0.0,0.0,0,3974922735711.543,3974922735711.543,5,55441280000.00001,55441280000.00001,3,4288078335711.543,4288078335711.543,5
a23799,0.0,0.0,0,6213778000.0,6213778000.0,3,0.0,0.0,0,9328000000.0,9328000000.0,1
a00341,0.0,0.0,0,2009900550000000.0,2009900550000000.0,3,0.0,0.0,0,2009978580000000.0,2009978580000000.0,2
a19710,0.0,0.0,0,7843991582592.387,7843991582592.387,5,3894655240201801.5,3894655240201801.5,5,29249805300000.0,29249805300000.0,9
a02631,98254486200000.0,98254486200000.0,5,319921100000000.0,319921100000000.0,9,159835675199269.0,159835675199269.0,5,139344130500000.0,139344130500000.0,9
a15794,223808162340000.0,223808162340000.0,15,349809809500000.0,349809809500000.0,15,0.0,0.0,0,3083682580000.5,3083682580000.5,5
a11032,0.0,0.0,0,0.0,0.0,5,48918269556000.0,48918269556000.0,5,34994829000000.0,34994829000000.0,6
a25622,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,125242500000.0,125242500000.0,3
a18676,0.0,0.0,0,27141122820907.508,27141122820907.508,4,0.0,0.0,0,7755214294972.514,7755214294972.514,5
a31414,0.0,0.0,0,27658612600000.0,27658612600000.0,2,595929941534476.1,595929941534476.1,10,37487593100000.0,37487593100000.0,13
a05063,0.0,0.0,0,0.0,0.0,5,172552130470000.0,172552130470000.0,10,9549656999951.07,9549656999951.07,12
a04829,0.0,0.0,0,0.0,0.0,1,116711970.7266,116711970.7266,2,815217391.30434,815217391.30434,2
a10282,0.0,0.0,0,0.0,0.0,5,586313045926613.0,586313045926613.0,12,163479224600000.0,163479224600000.0,12
a26076,0.0,0.0,0,245481940476267.1,245481940476267.1,5,638372343099412.1,638372343099412.1,10,1712043282800000.0,1712043282800000.0,13
a26549,373013603900000.0,373013603900000.0,25,324716033801825.0,324716033801825.0,25,0.0,0.0,0,5848063200000.0,5848063200000.0,5
a09818,0.0,0.0,0,5.0009959331412616e+16,5.0009959331412616e+16,3,0.0,0.0,0,5.000999124061195e+16,5.000999124061195e+16,2
a28919,0.0,0.0,0,1034653100000.0,1034653100000.0,1,0.0,0.0,0,1517446000000.0,1517446000000.0,4
a18110,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0,64650000000.0,64650000000.0,2
a12308,35260121100000.0,35260121100000.0,5,538595050000.0,538595050000.0,6,0.0,0.0,0,141410000000.0,141410000000.0,1
a00894,1795615200000.0,1795615200000.0,2,10094150000000.0,10094150000000.0,5,6745063600000.0,6745063600000.0,6,73331832000000.0,73331832000000.0,8
a29934,70520242200000.0,70520242200000.0,10,9789936850000.0,9789936850000.0,13,0.0,0.0,0,3986770000000.0,3986770000000.0,4
a00563,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,9494091451178.314,9494091451178.314,5
a23068,0.0,0.0,3,157030800000.0,157030800000.0,7,0.0,0.0,0,69000000000.0,69000000000.0,5
a15900,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,2180432027252.4656,2180432027252.4656,5
a25049,0.0,0.0,0,0.0,0.0,0,12269854498260.0,12269854498260.0,5,912410000000.0,912410000000.0,5
a16093,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,26384799063.04,26384799063.04,4
a24256,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0,97480000000.0,97480000000.0,2
a18935,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10761879800000.0,10761879800000.0,1
a08674,0.0,0.0,0,33995380000000.0,33995380000000.0,1,0.0,0.0,0,33993910000000.0,33993910000000.0,3
a00318,0.0,0.0,0,30048668529264.91,30048668529264.91,5,67151575660785.875,67151575660785.875,10,51193986742555.88,51193986742555.88,13
a19685,0.0,0.0,0,53511610000.0,53511610000.0,3,0.0,0.0,0,60244490000.0,60244490000.0,1
a00926,0.0,0.0,0,3490036100000.0,3490036100000.0,5,0.0,0.0,0,0.0,0.0,0
a14968,0.0,0.0,0,499790000000.0,499790000000.0,5,0.0,0.0,0,997900000000.0,997900000000.0,1
a20459,0.0,0.0,0,87339480720000.0,87339480720000.0,5,0.0,0.0,0,87740171200000.0,87740171200000.0,1
a20146,0.0,0.0,10,2853943800000.0,2853943800000.0,13,1364313941911922.5,1364313941911922.5,25,4253464500000.0,4253464500000.0,25
a05377,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0
a22524,0.0,0.0,0,129977570950000.0,129977570950000.0,2,0.0,0.0,0,49966315325868.56,49966315325868.56,5
a05989,0.0,0.0,0,271111966100000.0,271111966100000.0,1,1991151700000.0,1991151700000.0,1,100698052100000.0,100698052100000.0,5
a13350,0.0,0.0,0,971867100000.0,971867100000.0,1,0.0,0.0,0,1098740000000.0,1098740000000.0,1
a02939,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,560850000000.0,560850000000.0,3
a16460,373013603900000.0,373013603900000.0,25,277588560125762.3,277588560125762.3,25,11900563934923.057,11900563934923.057,25,19942500000000.0,19942500000000.0,25
a29832,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,15512412200000.0,15512412200000.0,5
a02014,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,0.0,0.0,5
a02646,373013603900000.0,373013603900000.0,25,200527651000000.0,200527651000000.0,25,844658016172913.6,844658016172913.6,10,34375570500000.0,34375570500000.0,13
a14972,0.0,0.0,0,355851382571109.9,355851382571109.9,3,584824805926613.0,584824805926613.0,5,94368568000000.0,94368568000000.0,9
a10866,0.0,0.0,0,7170031000000.0,7170031000000.0,5,110707917924339.86,110707917924339.86,5,22667889205000.0,22667889205000.0,9
a12304,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,29700000000.0,29700000000.0,5
a26029,227395230000000.0,227395230000000.0,5,344667300000.0,344667300000.0,6,269948950000000.0,269948950000000.0,1,72732000000.0,72732000000.0,1
a19502,273608144435339.3,273608144435339.3,5,45116960042111.28,45116960042111.28,9,688447074815350.9,688447074815350.9,10,43163677095170.766,43163677095170.766,13
a23770,5013295050000.0,5013295050000.0,1,99953443000000.0,99953443000000.0,5,0.0,0.0,0,5000656607412.051,5000656607412.051,5
a01596,107670000000.0,107670000000.0,2,786478252706.2372,786478252706.2372,5,223740000000.0,223740000000.0,2,764046002706.2373,764046002706.2373,5
a08205,168035210589.18143,168035210589.18143,4,375374737013.06714,375374737013.06714,7,595510209440410.9,595510209440410.9,15,1411971190862.9536,1411971190862.9536,17
a00072,0.0,0.0,0,7133219100000.0,7133219100000.0,2,0.0,0.0,0,6905189100000.0,6905189100000.0,2
a25389,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,127339999387.22,127339999387.22,2
a14519,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,1454639999693.61,1454639999693.61,1
a18745,0.0,0.0,0,220225141328012.44,220225141328012.44,5,0.0,0.0,0,50114342815437.53,50114342815437.53,5
a00127,17400000000.0,17400000000.0,4,25832800000.0,25832800000.0,8,25832800000.0,25832800000.0,4,21441800000.0,21441800000.0,5
a29378,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,33700000000.0,33700000000.0,1
a10222,190949000000.0,190949000000.0,2,314260000000.0,314260000000.0,6,314260000000.0,314260000000.0,2,190949000000.0,190949000000.0,2
a16530,223328300000.0,223328300000.0,5,987549625000.0,987549625000.0,9,863834200000.0,863834200000.0,8,511005850000.0,511005850000.0,9
a22379,0.0,0.0,0,9646571806352.545,9646571806352.545,5,1449337604880000.0,1449337604880000.0,21,61985539999387.22,61985539999387.22,20
a14847,0.0,0.0,0,566355785004103.9,566355785004103.9,5,0.0,0.0,0,1564833228314127.5,1564833228314127.5,5
a27721,0.0,0.0,0,195457900000.0,195457900000.0,1,0.0,0.0,0,212257900000.0,212257900000.0,1
a12942,2.98399622e+16,2.98399622e+16,8,1.540733031e+16,1.540733031e+16,9,0.0,0.0,0,570566115941142.5,570566115941142.5,5
a13435,0.0,0.0,0,57507485300000.0,57507485300000.0,3,0.0,0.0,0,57516169300000.0,57516169300000.0,2
a22138,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2499376663018.6157,2499376663018.6157,5
a31290,298410883120000.0,298410883120000.0,20,591954080438813.0,591954080438813.0,21,2253993793950.5713,2253993793950.5713,20,70439548601848.28,70439548601848.28,21
a21085,0.0,0.0,0,104958143263779.94,104958143263779.94,5,19238000000000.0,19238000000000.0,2,69789200800000.0,69789200800000.0,5
a27206,0.0,0.0,0,85982780000000.0,85982780000000.0,1,0.0,0.0,0,74984880000000.0,74984880000000.0,5
a26771,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,22512549500000.0,22512549500000.0,4
a27649,0.0,0.0,0,39572360000000.0,39572360000000.0,5,0.0,0.0,2,109626386935000.0,109626386935000.0,5
a23905,0.0,0.0,0,393045259900000.0,393045259900000.0,1,0.0,0.0,0,81896359600000.0,81896359600000.0,5
a26374,5357455699790.3,5357455699790.3,5,85673500000.0,85673500000.0,9,0.0,0.0,0,32000000000.0,32000000000.0,1
a14534,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,500000000.0,500000000.0,1
a00740,0.0,0.0,0,18861516550000.0,18861516550000.0,5,218188700310000.0,218188700310000.0,5,174092000000000.0,174092000000000.0,5
a00802,0.0,0.0,0,2184159069687.5,2184159069687.5,5,178606594838189.84,178606594838189.84,10,15153859500000.0,15153859500000.0,13
a07552,6234314148700000.0,6234314148700000.0,25,428885049600000.06,428885049600000.06,25,0.0,0.0,0,5085089776291.707,5085089776291.707,5
a28742,0.0,0.0,0,450626403511408.7,450626403511408.7,5,1169649611853226.0,1169649611853226.0,16,1007483052200000.0,1007483052200000.0,16
a18879,0.0,0.0,0,0.0,0.0,5,231438888000.0,231438888000.0,4,233160000000.0,233160000000.0,4
a10421,2248955626073692.5,2248955626073692.5,8,530957499318008.2,530957499318008.2,9,0.0,0.0,0,103515745584046.8,103515745584046.8,5
a03085,0.0,0.0,15,141695020000000.0,141695020000000.0,17,0.0,0.0,0,28396526840335.21,28396526840335.21,5
a09833,0.0,0.0,0,1842400700000.0,1842400700000.0,2,94596699579248.0,94596699579248.0,5,2734920000000.0,2734920000000.0,7
a12736,4663334000000.0,4663334000000.0,4,14321749305201.77,14321749305201.77,8,2503108661776.8604,2503108661776.8604,5,25623480000000.0,25623480000000.0,9
a00348,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,29074799063.04,29074799063.04,5
a10680,4999946345381442.0,4999946345381442.0,25,8005105564500000.0,8005105564500000.0,25,1046890790246006.4,1046890790246006.4,20,8002860854500000.0,8002860854500000.0,21
a13774,0.0,0.0,0,3569480000000.0,3569480000000.0,5,0.0,0.0,0,3626661000000.0,3626661000000.0,3
a20974,0.0,0.0,0,1009870460000000.0,1009870460000000.0,3,0.0,0.0,0,1009972700000000.0,1009972700000000.0,2
a03855,0.0,0.0,0,31155991900000.0,31155991900000.0,5,107553710134682.31,107553710134682.31,18,150616752143194.84,150616752143194.84,19
a07139,0.0,0.0,0,8658579666409.256,8658579666409.256,5,0.0,0.0,0,3232406158415.769,3232406158415.769,5
a22593,0.0,0.0,0,10808762882800.309,10808762882800.309,5,0.0,0.0,0,5966601696158.519,5966601696158.519,5
a15976,29997000000000.0,29997000000000.0,1,75793157252732.0,75793157252732.0,5,1.4677452718463448e+16,1.4677452718463448e+16,10,161472044684489.7,161472044684489.7,13
a16650,0.0,0.0,0,19040072180000.0,19040072180000.0,5,847712217999160.0,847712217999160.0,25,125921044510000.0,125921044510000.0,25
a28477,0.0,0.0,0,51950723400000.0,51950723400000.0,5,0.0,0.0,0,51880223400000.0,51880223400000.0,5
a28971,0.0,0.0,0,0.0,0.0,5,5844846699992828.0,5844846699992828.0,21,1.612987720640094e+16,1.612987720640094e+16,13
a07203,0.0,0.0,1,1437820000000.0,1437820000000.0,5,9790000000.0,9790000000.0,1,1598633999663.37,1598633999663.37,5
a08796,70520242200000.0,70520242200000.0,10,3188430900000.0,3188430900000.0,13,0.0,0.0,0,2072622900000.0,2072622900000.0,2
a18426,298410883120000.0,298410883120000.0,20,180766227000000.0,180766227000000.0,21,31519011853957.02,31519011853957.02,25,246838765500000.0,246838765500000.0,25
a30486,0.0,0.0,0,432022900000.0,432022900000.0,1,3650446370051.343,3650446370051.343,5,2397397306999.676,2397397306999.676,5
a30646,549404960100.798,549404960100.798,2,12303051159780.43,12303051159780.43,5,1135272150107.2207,1135272150107.2207,2,9300405282871.451,9300405282871.451,5
a15517,0.0,0.0,0,406631300000000.0,406631300000000.0,5,0.0,0.0,0,407989920000000.0,407989920000000.0,1
a19715,0.0,0.0,0,50361820000000.0,50361820000000.0,5,10778400680199.252,10778400680199.252,17,298205340000000.0,298205340000000.0,17
a07010,0.0,0.0,0,49471650000000.0,49471650000000.0,5,0.0,0.0,0,6097521601230.84,6097521601230.84,5
a29176,0.0,0.0,0,4541309209004.825,4541309209004.825,5,0.0,0.0,0,681391500000.0,681391500000.0,3
a02012,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,262352638114.98593,262352638114.98593,1
a15138,0.0,0.0,3,47387558400000.0,47387558400000.0,3,0.0,0.0,0,15820632800000.0,15820632800000.0,1
a09820,8149797282095.57,8149797282095.57,5,27888664591499.004,27888664591499.004,5,0.0,0.0,0,2801967752220.63,2801967752220.63,5
a04189,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,13073884900000.0,13073884900000.0,5
a10188,0.0,0.0,0,350909308173913.06,350909308173913.06,1,60096239773957.484,60096239773957.484,5,65467240000000.0,65467240000000.0,9
a03088,0.0,0.0,0,72144681784309.9,72144681784309.9,5,2145733641368634.5,2145733641368634.5,10,171621942000000.0,171621942000000.0,13
a29897,0.0,0.0,0,686232670000.0,686232670000.0,5,3871636956000.0,3871636956000.0,4,1017320000000.0,1017320000000.0,5
a17658,0.0,0.0,0,1757034000000.0,1757034000000.0,5,1051200000000.0,1051200000000.0,3,2615176930000.0,2615176930000.0,4
a31235,0.0,0.0,0,0.0,0.0,5,59330351994.05568,59330351994.05568,6,106636800000.0,106636800000.0,6
a00361,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1518471840000.0,1518471840000.0,5
a10957,107528190800000.0,107528190800000.0,10,1051878900000000.0,1051878900000000.0,10,251367700000000.0,251367700000000.0,10,1051881000000000.0,1051881000000000.0,10
a19560,0.0,0.0,0,1818527446246233.2,1818527446246233.2,5,585840000000.0,585840000000.0,1,2338792367245.469,2338792367245.469,5
a06137,0.0,0.0,0,0.0,0.0,0,1525930314670000.0,1525930314670000.0,5,7100000000000.0,7100000000000.0,5
a12611,0.0,0.0,0,131730000000.0,131730000000.0,5,0.0,0.0,0,995275000000.0,995275000000.0,1
a07787,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,16110000000.0,16110000000.0,1
a12807,0.0,0.0,0,0.0,0.0,5,1982359999693.61,1982359999693.61,1,46511489004.65561,46511489004.65561,3
a27816,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1
a01873,0.0,0.0,0,40269950000000.0,40269950000000.0,5,0.0,0.0,0,5733095853369.993,5733095853369.993,5
a28354,0.0,0.0,0,101307088800000.0,101307088800000.0,5,0.0,0.0,0,102066372800000.0,102066372800000.0,5
a16313,87112691507.2,87112691507.2,8,168072716000.0,168072716000.0,10,126054537000.0,126054537000.0,6,87112691507.2,87112691507.2,6
a01246,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,229880000000.0,229880000000.0,2
a08915,2419920000000.0,2419920000000.0,5,317611000000000.0,317611000000000.0,5,579652141000000.0,579652141000000.0,25,74410500000000.0,74410500000000.0,25
a16299,0.0,0.0,6,339588000000.0,339588000000.0,8,1743379024000000.2,1743379024000000.2,11,11768253600000.0,11768253600000.0,12
a25323,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,997900000000.0,997900000000.0,1
a14608,0.0,0.0,0,2141810000000.0,2141810000000.0,5,110380401100000.0,110380401100000.0,5,57934620000000.0,57934620000000.0,9
a27622,0.0,0.0,0,13365560000000.0,13365560000000.0,5,0.0,0.0,0,4348736700000.0,4348736700000.0,5
a07086,0.0,0.0,0,16969385380000.0,16969385380000.0,5,14600067449940.0,14600067449940.0,15,116789598750000.0,116789598750000.0,17
a27733,0.0,0.0,0,321872599400000.0,321872599400000.0,5,1472444840000000.0,1472444840000000.0,25,1609750000000000.0,1609750000000000.0,25
a25067,1997342500000000.0,1997342500000000.0,20,1215662579000000.0,1215662579000000.0,21,1.66782912278236e+16,1.66782912278236e+16,20,902689729999693.6,902689729999693.6,21
a21540,0.0,0.0,0,35433639999387.22,35433639999387.22,4,174042272338925.0,174042272338925.0,8,296970385555509.5,296970385555509.5,9
a05076,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5
a05357,0.0,0.0,0,0.0,0.0,5,2351567190400000.0,2351567190400000.0,10,956000000000.0,956000000000.0,10
a20371,0.0,0.0,0,2510672772898.404,2510672772898.404,2,7641400900000.0,7641400900000.0,5,12457911594466.22,12457911594466.22,5
a15480,259906980006855.0,259906980006855.0,14,154814589140605.0,154814589140605.0,15,202755567675.0,202755567675.0,5,26022147100000.0,26022147100000.0,9
a18404,0.0,0.0,0,646211700000.0,646211700000.0,2,3672802212611.845,3672802212611.845,5,3240058500000.0,3240058500000.0,5
a13760,0.0,0.0,0,1868479937030816.8,1868479937030816.8,1,0.0,0.0,0,666780795007521.0,666780795007521.0,5
a00547,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0,960500000.0,960500000.0,1
a01175,1.8307769660657997e+18,1.8307769660657997e+18,15,163483072731238.0,163483072731238.0,17,0.0,0.0,0,54282570731238.0,54282570731238.0,5
a22395,14125411200000.0,14125411200000.0,1,196450740000000.0,196450740000000.0,5,601381329522015.2,601381329522015.2,3,999942250000000.0,999942250000000.0,5
a17182,0.0,0.0,0,1009961000000000.0,1009961000000000.0,3,0.0,0.0,0,1009991180000000.0,1009991180000000.0,2
a06022,3597733688600000.0,3597733688600000.0,20,5506474583169999.0,5506474583169999.0,21,0.0,0.0,0,1038170098050821.6,1038170098050821.6,5
a23336,0.0,0.0,0,0.0,0.0,0,7509325985330.58,7509325985330.58,17,146530002500000.0,146530002500000.0,17
a14469,0.0,0.0,0,306047034658522.3,306047034658522.3,5,0.0,0.0,0,270253005237040.28,270253005237040.28,5
a08886,0.0,0.0,0,126463308099999.98,126463308099999.98,1,0.0,0.0,0,18337268100000.0,18337268100000.0,5
a15677,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,34495149457.78,34495149457.78,3
a29864,0.0,0.0,0,509862109587387.75,509862109587387.75,3,0.0,0.0,0,509949180000000.0,509949180000000.0,2
a05682,0.0,0.0,0,6315656300000.0,6315656300000.0,5,4.424275956585817e+16,4.424275956585817e+16,5,6266140302561.8,6266140302561.8,5
a07416,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,1239000000.0,1239000000.0,1
a08736,0.0,0.0,0,6939006877698.625,6939006877698.625,5,529001200000.0,529001200000.0,2,2580578418604.4224,2580578418604.4224,5
a05832,5883546292099175.0,5883546292099175.0,25,1.247890968e+16,1.247890968e+16,25,97547761200000.0,97547761200000.0,10,4475453670000000.0,4475453670000000.0,13
a06941,1899281800000.0,1899281800000.0,20,1452160000000.0,1452160000000.0,12,127902257986582.12,127902257986582.12,25,4147240897855.27,4147240897855.27,17
a14117,0.0,0.0,0,0.0,0.0,0,27393375000.0,27393375000.0,1,98110000000.0,98110000000.0,1
a01045,0.0,0.0,0,85447000000.0,85447000000.0,5,15650737440000.0,15650737440000.0,5,8594820900000.0,8594820900000.0,9
a24111,343365798374836.56,343365798374836.56,1,397046849300000.0,397046849300000.0,2,0.0,0.0,0,397093006800000.0,397093006800000.0,2
a21031,0.0,0.0,0,4196858000000.0,4196858000000.0,5,0.0,0.0,0,9324850000000.0,9324850000000.0,5
a24337,0.0,0.0,0,371913219915999.94,371913219915999.94,3,304349131240000.0,304349131240000.0,15,1859328700000000.0,1859328700000000.0,15
a22170,0.0,0.0,0,1.0009902119119404e+16,1.0009902119119404e+16,5,0.0,0.0,0,1.000998526524378e+16,1.000998526524378e+16,2
a16978,0.0,0.0,0,41082780000000.0,41082780000000.0,1,0.0,0.0,0,41067740000000.0,41067740000000.0,4
a15519,74602720780000.0,74602720780000.0,5,2801467085250000.0,2801467085250000.0,9,0.0,0.0,0,1053740776295645.8,1053740776295645.8,5
a29536,0.0,0.0,0,3783886886982.9497,3783886886982.9497,5,0.0,0.0,0,8465476550930.647,8465476550930.647,5
a31174,190256719258.2734,190256719258.2734,2,98557139258.27342,98557139258.27342,5,98557139258.27342,98557139258.27342,2,190256719258.2734,190256719258.2734,2
a19486,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,542998991847.2502,542998991847.2502,1
a20655,0.0,0.0,0,2061132800000.0,2061132800000.0,5,416080950020000.0,416080950020000.0,5,56602659400000.0,56602659400000.0,9
a17593,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,42400000000.0,42400000000.0,5
a18566,0.0,0.0,0,98646953351948.86,98646953351948.86,2,0.0,0.0,0,53629799997373.8,53629799997373.8,2
a01320,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,2998740000000.0,2998740000000.0,1
a14378,0.0,0.0,0,42508384900000.0,42508384900000.0,5,15098750380195.988,15098750380195.988,5,232579875479423.03,232579875479423.03,9
a28128,51180000000.0,51180000000.0,2,4031180000000.0,4031180000000.0,6,7734720000000.0,7734720000000.0,8,242620000000.0,242620000000.0,9
a15762,0.0,0.0,0,11423844733539.531,11423844733539.531,5,0.0,0.0,0,11470484733539.531,11470484733539.531,5
a05559,61439969698992.64,61439969698992.64,5,105710906310012.05,105710906310012.05,8,5198460181700.194,5198460181700.194,5,52785329556056.75,52785329556056.75,9
a23814,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,175000000000.0,175000000000.0,5
a23144,0.0,0.0,0,164863880000000.0,164863880000000.0,5,10173066600000.0,10173066600000.0,11,1080317484000000.0,1080317484000000.0,13
a15546,0.0,0.0,0,1009888850000000.0,1009888850000000.0,3,0.0,0.0,0,1009964090000000.0,1009964090000000.0,3
a05470,56324800000000.0,56324800000000.0,7,861539444370.0334,861539444370.0334,10,505538080000.0,505538080000.0,7,15010846740000.0,15010846740000.0,9
a29368,0.0,0.0,0,10660520000000.0,10660520000000.0,5,0.0,0.0,0,11848055000000.0,11848055000000.0,3
a09270,5357455699790.3,5357455699790.3,5,299746250000.0,299746250000.0,9,0.0,0.0,0,82500000000.0,82500000000.0,3
a00736,0.0,0.0,0,245652915000.0,245652915000.0,5,0.0,0.0,0,375710000000.0,375710000000.0,2
a15370,35260121100000.0,35260121100000.0,5,1111909000000.0,1111909000000.0,9,0.0,0.0,0,802100000000.0,802100000000.0,1
a30283,0.0,0.0,0,195873275000.0,195873275000.0,3,0.0,0.0,0,324775600000.0,324775600000.0,1
a10975,0.0,0.0,0,509959050000000.0,509959050000000.0,3,0.0,0.0,0,509982360000000.0,509982360000000.0,4
