account,profit_category
a23831,loss_or_zero
a24650,very_high_profit
a04374,very_high_profit
a20256,loss_or_zero
a15797,very_high_profit
a03388,loss_or_zero
a01842,loss_or_zero
a06854,very_high_profit
a13429,loss_or_zero
a00517,loss_or_zero
a10442,loss_or_zero
a07229,very_high_profit
a04807,loss_or_zero
a03361,loss_or_zero
a13254,very_high_profit
a12965,loss_or_zero
a27956,loss_or_zero
a20903,very_high_profit
a08058,very_high_profit
a19864,loss_or_zero
a01932,very_high_profit
a28509,loss_or_zero
a08857,loss_or_zero
a26731,loss_or_zero
a09190,loss_or_zero
a20062,very_high_profit
a13448,loss_or_zero
a10271,very_high_profit
a09651,loss_or_zero
a29454,very_high_profit
a13266,very_high_profit
a13942,very_high_profit
a07211,loss_or_zero
a22013,loss_or_zero
a14017,loss_or_zero
a00904,very_high_profit
a28519,very_high_profit
a12559,very_high_profit
a22689,loss_or_zero
a05333,very_high_profit
a15066,very_high_profit
a15227,very_high_profit
a28478,loss_or_zero
a10238,very_high_profit
a09319,loss_or_zero
a06215,loss_or_zero
a01809,very_high_profit
a03598,very_high_profit
a13464,very_high_profit
a10171,loss_or_zero
a04980,very_high_profit
a06427,very_high_profit
a13126,very_high_profit
a01518,very_high_profit
a19821,very_high_profit
a27685,loss_or_zero
a20209,very_high_profit
a25108,loss_or_zero
a28907,very_high_profit
a15409,loss_or_zero
a07142,very_high_profit
a29581,very_high_profit
a26189,loss_or_zero
a05522,loss_or_zero
a21596,very_high_profit
a23003,very_high_profit
a04981,very_high_profit
a14235,very_high_profit
a23548,very_high_profit
a21807,loss_or_zero
a01166,very_high_profit
a23389,loss_or_zero
a28982,very_high_profit
a19465,loss_or_zero
a13694,very_high_profit
a23813,very_high_profit
a05915,loss_or_zero
a01254,very_high_profit
a18498,very_high_profit
a05931,very_high_profit
a07387,very_high_profit
a06810,very_high_profit
a07222,loss_or_zero
a21515,loss_or_zero
a27818,loss_or_zero
a25480,loss_or_zero
a25018,very_high_profit
a06441,very_high_profit
a16439,very_high_profit
a08601,loss_or_zero
a10384,very_high_profit
a20404,loss_or_zero
a07882,very_high_profit
a25429,very_high_profit
a11357,loss_or_zero
a20613,very_high_profit
a26149,very_high_profit
a03304,very_high_profit
a26455,loss_or_zero
a15250,very_high_profit
a13863,loss_or_zero
a08712,loss_or_zero
a22414,very_high_profit
a02176,loss_or_zero
a02359,very_high_profit
a14897,loss_or_zero
a04265,loss_or_zero
a17029,loss_or_zero
a05762,very_high_profit
a31330,loss_or_zero
a13644,loss_or_zero
a09862,very_high_profit
a28329,very_high_profit
a01618,very_high_profit
a26820,loss_or_zero
a08795,loss_or_zero
a17417,loss_or_zero
a21406,loss_or_zero
a30187,loss_or_zero
a18363,very_high_profit
a15249,very_high_profit
a23679,very_high_profit
a12137,loss_or_zero
a02223,very_high_profit
a25848,very_high_profit
a27692,very_high_profit
a05017,loss_or_zero
a04441,loss_or_zero
a27429,very_high_profit
a24046,very_high_profit
a22045,very_high_profit
a04767,very_high_profit
a16246,loss_or_zero
a21578,loss_or_zero
a15554,loss_or_zero
a04246,loss_or_zero
a10599,loss_or_zero
a18937,loss_or_zero
a29965,very_high_profit
a02760,very_high_profit
a26882,loss_or_zero
a29836,loss_or_zero
a12048,loss_or_zero
a00568,loss_or_zero
a22331,loss_or_zero
a31023,loss_or_zero
a01554,loss_or_zero
a02742,loss_or_zero
a13070,very_high_profit
a15861,loss_or_zero
a05484,loss_or_zero
a12347,very_high_profit
a27586,very_high_profit
a08914,very_high_profit
a26542,loss_or_zero
a12929,very_high_profit
a21646,very_high_profit
a22978,loss_or_zero
a20755,very_high_profit
a19168,very_high_profit
a17956,loss_or_zero
a10418,very_high_profit
a31301,very_high_profit
a09593,loss_or_zero
a17502,loss_or_zero
a08368,very_high_profit
a30507,very_high_profit
a28546,loss_or_zero
a04819,very_high_profit
a12679,very_high_profit
a13523,very_high_profit
a12133,loss_or_zero
a30245,very_high_profit
a31325,very_high_profit
a14267,very_high_profit
a03467,very_high_profit
a06932,very_high_profit
a30630,loss_or_zero
a12527,very_high_profit
a08095,loss_or_zero
a05178,very_high_profit
a13501,very_high_profit
a11314,loss_or_zero
a04899,very_high_profit
a09610,loss_or_zero
a26390,loss_or_zero
a02876,loss_or_zero
a22688,very_high_profit
a25088,very_high_profit
a02165,very_high_profit
a28896,loss_or_zero
a05342,loss_or_zero
a02504,loss_or_zero
a23297,loss_or_zero
a08169,very_high_profit
a25238,very_high_profit
a10609,loss_or_zero
a19688,loss_or_zero
a01744,loss_or_zero
a30900,very_high_profit
a11704,loss_or_zero
a08199,very_high_profit
a15862,very_high_profit
a11665,loss_or_zero
a15481,very_high_profit
a14150,very_high_profit
a31474,very_high_profit
a16461,loss_or_zero
a24516,loss_or_zero
a17236,loss_or_zero
a04943,very_high_profit
a30145,very_high_profit
a11241,very_high_profit
a26292,very_high_profit
a00536,very_high_profit
a21019,very_high_profit
a01437,very_high_profit
a14274,very_high_profit
a16465,loss_or_zero
a21548,very_high_profit
a09710,very_high_profit
a28883,loss_or_zero
a14385,very_high_profit
a14062,very_high_profit
a10073,loss_or_zero
a12197,very_high_profit
a00782,very_high_profit
a29076,loss_or_zero
a00935,loss_or_zero
a11653,very_high_profit
a27492,very_high_profit
a18103,very_high_profit
a29113,very_high_profit
a21322,loss_or_zero
a25927,very_high_profit
a28461,very_high_profit
a20481,loss_or_zero
a26854,very_high_profit
a26782,very_high_profit
a11289,loss_or_zero
a11797,very_high_profit
a07459,loss_or_zero
a20276,loss_or_zero
a14358,very_high_profit
a22135,very_high_profit
a21756,loss_or_zero
a25160,loss_or_zero
a30300,very_high_profit
a18425,loss_or_zero
a29996,loss_or_zero
a24699,loss_or_zero
a03160,loss_or_zero
a14997,very_high_profit
a27115,loss_or_zero
a22949,loss_or_zero
a04571,very_high_profit
a23514,loss_or_zero
a21465,very_high_profit
a04247,very_high_profit
a26165,very_high_profit
a03503,very_high_profit
a28865,loss_or_zero
a24305,loss_or_zero
a10858,loss_or_zero
a07077,loss_or_zero
a02383,loss_or_zero
a24612,very_high_profit
a29282,very_high_profit
a22602,loss_or_zero
a08220,loss_or_zero
a08479,very_high_profit
a30861,very_high_profit
a31119,loss_or_zero
a07516,loss_or_zero
a13811,very_high_profit
a16740,very_high_profit
a28443,very_high_profit
a01812,loss_or_zero
a24731,loss_or_zero
a22836,very_high_profit
a15172,very_high_profit
a12237,loss_or_zero
a15811,very_high_profit
a26110,very_high_profit
a25115,very_high_profit
a23658,very_high_profit
a26947,loss_or_zero
a04359,very_high_profit
a19845,loss_or_zero
a11735,loss_or_zero
a11948,very_high_profit
a14818,very_high_profit
a29240,loss_or_zero
a03751,loss_or_zero
a20576,loss_or_zero
a28123,very_high_profit
a29517,very_high_profit
a19632,very_high_profit
a07137,loss_or_zero
a31278,very_high_profit
a16630,very_high_profit
a10195,very_high_profit
a18883,loss_or_zero
a03252,loss_or_zero
a19269,very_high_profit
a18162,very_high_profit
a26834,loss_or_zero
a26846,very_high_profit
a17958,very_high_profit
a21076,loss_or_zero
a17036,very_high_profit
a31396,very_high_profit
a01649,loss_or_zero
a06330,loss_or_zero
a15638,very_high_profit
a03784,loss_or_zero
a05165,loss_or_zero
a29396,very_high_profit
a27002,very_high_profit
a15299,loss_or_zero
a30812,very_high_profit
a05965,very_high_profit
a20616,loss_or_zero
a05543,very_high_profit
a24130,very_high_profit
a04910,very_high_profit
a22381,loss_or_zero
a18762,loss_or_zero
a20990,very_high_profit
a24187,very_high_profit
a21855,loss_or_zero
a17711,loss_or_zero
a30643,very_high_profit
a05289,very_high_profit
a22409,loss_or_zero
a23605,very_high_profit
a01462,very_high_profit
a03257,very_high_profit
a15095,loss_or_zero
a16648,loss_or_zero
a06255,loss_or_zero
a12983,very_high_profit
a13194,very_high_profit
a18237,very_high_profit
a14830,loss_or_zero
a15400,very_high_profit
a24679,very_high_profit
a05135,very_high_profit
a20545,loss_or_zero
a02299,very_high_profit
a23577,loss_or_zero
a26796,loss_or_zero
a18946,loss_or_zero
a17203,loss_or_zero
a09084,very_high_profit
a29351,very_high_profit
a15930,loss_or_zero
a28014,very_high_profit
a28239,very_high_profit
a06950,loss_or_zero
a11009,loss_or_zero
a00301,very_high_profit
a15515,very_high_profit
a04720,loss_or_zero
a22365,loss_or_zero
a00082,loss_or_zero
a06435,very_high_profit
a01310,loss_or_zero
a07825,very_high_profit
a27629,very_high_profit
a16418,loss_or_zero
a22511,very_high_profit
a28732,very_high_profit
a03919,loss_or_zero
a01770,very_high_profit
a29448,loss_or_zero
a16094,loss_or_zero
a19208,very_high_profit
a06114,loss_or_zero
a14999,loss_or_zero
a20748,very_high_profit
a28212,loss_or_zero
a15556,very_high_profit
a01296,loss_or_zero
a16447,very_high_profit
a12725,loss_or_zero
a10745,loss_or_zero
a27608,loss_or_zero
a30000,loss_or_zero
a24061,loss_or_zero
a17541,loss_or_zero
a06381,very_high_profit
a21005,very_high_profit
a03566,loss_or_zero
a15604,very_high_profit
a03194,loss_or_zero
a29374,very_high_profit
a05651,very_high_profit
a10224,loss_or_zero
a14436,very_high_profit
a29857,very_high_profit
a25179,loss_or_zero
a10742,very_high_profit
a22275,loss_or_zero
a26168,loss_or_zero
a24511,loss_or_zero
a13311,very_high_profit
a11153,very_high_profit
a22634,very_high_profit
a26621,loss_or_zero
a00382,loss_or_zero
a25647,loss_or_zero
a18624,loss_or_zero
a02896,very_high_profit
a08311,very_high_profit
a07047,loss_or_zero
a18729,loss_or_zero
a04391,loss_or_zero
a00916,very_high_profit
a24430,loss_or_zero
a00076,very_high_profit
a08748,loss_or_zero
a23014,very_high_profit
a18465,very_high_profit
a10052,loss_or_zero
a14840,very_high_profit
a18116,very_high_profit
a10467,loss_or_zero
a25032,loss_or_zero
a15348,very_high_profit
a12176,loss_or_zero
a17648,very_high_profit
a25269,very_high_profit
a06482,very_high_profit
a22883,loss_or_zero
a22401,loss_or_zero
a06399,loss_or_zero
a28331,very_high_profit
a10047,loss_or_zero
a18730,loss_or_zero
a19192,very_high_profit
a08464,very_high_profit
a18513,very_high_profit
a07386,loss_or_zero
a20633,loss_or_zero
a28552,very_high_profit
a20668,loss_or_zero
a05658,very_high_profit
a17683,very_high_profit
a24420,very_high_profit
a13039,very_high_profit
a22752,loss_or_zero
a25187,loss_or_zero
a19920,very_high_profit
a00582,loss_or_zero
a19003,loss_or_zero
a27004,very_high_profit
a22032,loss_or_zero
a00297,loss_or_zero
a26439,very_high_profit
a22750,loss_or_zero
a24607,loss_or_zero
a04559,loss_or_zero
a20270,loss_or_zero
a11752,loss_or_zero
a06678,loss_or_zero
a03383,very_high_profit
a05898,very_high_profit
a17801,loss_or_zero
a28429,loss_or_zero
a25455,loss_or_zero
a08633,very_high_profit
a26276,loss_or_zero
a18728,very_high_profit
a01170,very_high_profit
a27108,very_high_profit
a23961,very_high_profit
a03278,very_high_profit
a22351,very_high_profit
a12316,loss_or_zero
a15381,loss_or_zero
a26235,loss_or_zero
a19857,very_high_profit
a25855,loss_or_zero
a19067,very_high_profit
a12153,very_high_profit
a13682,very_high_profit
a13051,very_high_profit
a12751,very_high_profit
a31059,loss_or_zero
a27388,very_high_profit
a26848,loss_or_zero
a22077,very_high_profit
a21169,loss_or_zero
a06802,very_high_profit
a04437,loss_or_zero
a10394,very_high_profit
a10390,very_high_profit
a09943,very_high_profit
a09701,very_high_profit
a14865,very_high_profit
a07944,very_high_profit
a13979,very_high_profit
a25165,very_high_profit
a06660,very_high_profit
a09347,loss_or_zero
a02049,very_high_profit
a14536,very_high_profit
a23558,very_high_profit
a12105,very_high_profit
a17929,loss_or_zero
a24631,loss_or_zero
a13630,very_high_profit
a11250,loss_or_zero
a04373,loss_or_zero
a30774,very_high_profit
a19599,loss_or_zero
a19111,very_high_profit
a00677,very_high_profit
a15701,loss_or_zero
a00450,loss_or_zero
a13031,very_high_profit
a02608,loss_or_zero
a25792,very_high_profit
a29626,very_high_profit
a10044,loss_or_zero
a04735,loss_or_zero
a01620,very_high_profit
a07350,very_high_profit
a29877,loss_or_zero
a17770,very_high_profit
a16857,loss_or_zero
a31398,very_high_profit
a21091,very_high_profit
a12862,very_high_profit
a12504,very_high_profit
a16945,very_high_profit
a30510,loss_or_zero
a01895,loss_or_zero
a00051,very_high_profit
a17627,loss_or_zero
a16734,very_high_profit
a23021,very_high_profit
a18377,loss_or_zero
a02853,very_high_profit
a03492,very_high_profit
a05246,loss_or_zero
a00353,loss_or_zero
a27847,loss_or_zero
a17249,loss_or_zero
a04056,loss_or_zero
a04539,loss_or_zero
a30327,very_high_profit
a30031,very_high_profit
a30976,loss_or_zero
a12618,loss_or_zero
a07916,very_high_profit
a04803,very_high_profit
a23463,loss_or_zero
a05986,very_high_profit
a15231,very_high_profit
a20629,very_high_profit
a10593,very_high_profit
a12686,loss_or_zero
a18028,very_high_profit
a03030,very_high_profit
a11705,very_high_profit
a15317,loss_or_zero
a03416,loss_or_zero
a02479,loss_or_zero
a12104,very_high_profit
a09473,very_high_profit
a25369,very_high_profit
a21947,loss_or_zero
a11788,very_high_profit
a31049,very_high_profit
a27366,very_high_profit
a28892,loss_or_zero
a12627,very_high_profit
a22423,loss_or_zero
a11729,loss_or_zero
a11187,loss_or_zero
a03588,loss_or_zero
a13458,loss_or_zero
a07672,very_high_profit
a04035,loss_or_zero
a06217,very_high_profit
a29492,very_high_profit
a03269,loss_or_zero
a26642,very_high_profit
a08373,loss_or_zero
a13218,very_high_profit
a07561,loss_or_zero
a20397,very_high_profit
a20570,loss_or_zero
a24811,loss_or_zero
a01515,loss_or_zero
a11861,very_high_profit
a09692,loss_or_zero
a18245,loss_or_zero
a13559,loss_or_zero
a06676,very_high_profit
a07544,very_high_profit
a02628,very_high_profit
a30828,loss_or_zero
a05852,very_high_profit
a13250,loss_or_zero
a05568,loss_or_zero
a15236,very_high_profit
a25893,loss_or_zero
a19812,very_high_profit
a26404,loss_or_zero
a22693,very_high_profit
a02589,loss_or_zero
a16396,very_high_profit
a11547,very_high_profit
a15882,loss_or_zero
a28423,very_high_profit
a09964,loss_or_zero
a25276,loss_or_zero
a24300,very_high_profit
a27164,very_high_profit
a06808,very_high_profit
a21046,very_high_profit
a20475,very_high_profit
a11287,loss_or_zero
a28057,very_high_profit
a10380,very_high_profit
a29363,loss_or_zero
a12310,loss_or_zero
a12481,very_high_profit
a29760,loss_or_zero
a31150,very_high_profit
a25379,loss_or_zero
a13260,loss_or_zero
a28082,loss_or_zero
a14263,very_high_profit
a09157,loss_or_zero
a07370,loss_or_zero
a19397,very_high_profit
a24555,loss_or_zero
a08578,loss_or_zero
a28028,very_high_profit
a06960,very_high_profit
a02578,very_high_profit
a07690,very_high_profit
a12207,loss_or_zero
a13816,loss_or_zero
a06911,very_high_profit
a10520,very_high_profit
a07478,very_high_profit
a08812,very_high_profit
a12219,loss_or_zero
a29298,loss_or_zero
a11401,very_high_profit
a09725,very_high_profit
a06850,loss_or_zero
a27959,loss_or_zero
a11502,loss_or_zero
a00048,very_high_profit
a27904,loss_or_zero
a21931,loss_or_zero
a27513,loss_or_zero
a00815,very_high_profit
a09184,loss_or_zero
a00231,loss_or_zero
a15654,very_high_profit
a00130,very_high_profit
a30196,very_high_profit
a09470,very_high_profit
a30552,loss_or_zero
a22118,loss_or_zero
a30048,very_high_profit
a23719,very_high_profit
a20529,very_high_profit
a28259,loss_or_zero
a11302,very_high_profit
a15316,loss_or_zero
a13845,loss_or_zero
a17707,loss_or_zero
a21831,loss_or_zero
a06488,loss_or_zero
a06158,loss_or_zero
a22532,very_high_profit
a07649,loss_or_zero
a30856,loss_or_zero
a20573,loss_or_zero
a19229,very_high_profit
a03970,very_high_profit
a12550,very_high_profit
a12537,loss_or_zero
a10026,loss_or_zero
a23551,loss_or_zero
a28836,loss_or_zero
a07813,loss_or_zero
a26085,loss_or_zero
a15302,very_high_profit
a14294,loss_or_zero
a19548,very_high_profit
a04687,loss_or_zero
a29713,very_high_profit
a03843,very_high_profit
a23808,very_high_profit
a28351,loss_or_zero
a03026,very_high_profit
a01256,loss_or_zero
a09930,loss_or_zero
a17971,loss_or_zero
a09717,very_high_profit
a24977,very_high_profit
a24347,very_high_profit
a06070,loss_or_zero
a31402,very_high_profit
a21093,loss_or_zero
a30703,very_high_profit
a24771,loss_or_zero
a21682,very_high_profit
a24289,loss_or_zero
a29958,loss_or_zero
a11183,very_high_profit
a31098,very_high_profit
a31086,loss_or_zero
a02635,very_high_profit
a23878,loss_or_zero
a29402,very_high_profit
a17093,loss_or_zero
a29774,loss_or_zero
a02794,loss_or_zero
a05804,loss_or_zero
a04338,very_high_profit
a11453,very_high_profit
a10154,loss_or_zero
a13841,very_high_profit
a08833,very_high_profit
a10391,very_high_profit
a27245,loss_or_zero
a00841,loss_or_zero
a01970,loss_or_zero
a06345,very_high_profit
a30152,loss_or_zero
a08454,very_high_profit
a20812,very_high_profit
a24053,loss_or_zero
a03354,loss_or_zero
a13749,loss_or_zero
a16916,loss_or_zero
a02979,very_high_profit
a15883,very_high_profit
a29058,loss_or_zero
a28648,very_high_profit
a00070,loss_or_zero
a18979,very_high_profit
a22002,very_high_profit
a10675,very_high_profit
a21982,very_high_profit
a28024,very_high_profit
a01323,very_high_profit
a04511,very_high_profit
a18927,very_high_profit
a03882,very_high_profit
a09939,very_high_profit
a22347,very_high_profit
a26791,loss_or_zero
a13640,very_high_profit
a23133,loss_or_zero
a02196,very_high_profit
a14948,very_high_profit
a10627,very_high_profit
a25378,very_high_profit
a18269,very_high_profit
a10585,loss_or_zero
a24291,very_high_profit
a07581,very_high_profit
a15898,very_high_profit
a14937,loss_or_zero
a22272,loss_or_zero
a13797,very_high_profit
a22262,loss_or_zero
a23917,very_high_profit
a16867,very_high_profit
a28837,very_high_profit
a21207,very_high_profit
a18602,loss_or_zero
a24837,loss_or_zero
a21404,very_high_profit
a16048,loss_or_zero
a27563,loss_or_zero
a00269,very_high_profit
a07006,loss_or_zero
a28334,very_high_profit
a18463,loss_or_zero
a11537,loss_or_zero
a05575,very_high_profit
a02429,loss_or_zero
a13861,loss_or_zero
a13287,loss_or_zero
a22650,loss_or_zero
a00406,loss_or_zero
a08577,very_high_profit
a20538,loss_or_zero
a28251,very_high_profit
a09457,very_high_profit
a21525,very_high_profit
a24756,loss_or_zero
a27994,loss_or_zero
a26628,loss_or_zero
a15651,loss_or_zero
a05940,loss_or_zero
a04884,loss_or_zero
a10021,very_high_profit
a24615,very_high_profit
a18255,loss_or_zero
a03601,loss_or_zero
a07231,loss_or_zero
a14005,very_high_profit
a20834,very_high_profit
a25009,loss_or_zero
a05650,loss_or_zero
a28571,very_high_profit
a22080,loss_or_zero
a02837,loss_or_zero
a21570,loss_or_zero
a22980,very_high_profit
a14281,very_high_profit
